Country_From,Country_to,Distance,Gravity,Flow(log),Flow(Fij + Fji),Offset,Offset (abs),GDP A,GDP B,GDP Diff,GDP Diff(abs),Latitude_from,Longitude_from,Latitude_to,Longitude_to,pop_from,pop_to
MO,SV,10605,117410.3334,1.791759469,6,3.795590361,3.795590361,73186.96014,4223.584579,68963.37556,68963.37556,22.198745,113.543873,13.794185,-88.89653,612167,6344722
MO,WS,15779,1631.056604,0,1,7.731684762,7.731684762,73186.96014,4027.76137,69159.19877,69159.19877,22.198745,113.543873,-13.759029,-172.104629,612167,195125
MT,IN,5880,16734714.14,0,1,-1.504327741,1.504327741,25058.17061,1709.387921,23348.78269,23348.78269,35.937496,14.375416,20.593684,78.96288,436947,1324171354
MT,TR,1647,12807859.89,0.693147181,2,-1.105235207,1.105235207,25058.17061,10787.60934,14270.56127,14270.56127,35.937496,14.375416,38.963745,35.243322,436947,79512426
MT,UA,2034,4753179.387,0,1,-0.245656227,0.245656227,25058.17061,2185.728031,22872.44258,22872.44258,35.937496,14.375416,48.379433,31.16558,436947,45004645
MT,AL,741,2288740.101,0,1,0.485156019,0.485156019,25058.17061,4146.89625,20911.27436,20911.27436,35.937496,14.375416,41.153332,20.168331,436947,2876101
MT,PK,5280,3028139.32,1.609437912,5,0.510928888,0.510928888,25058.17061,1468.192946,23589.97766,23589.97766,35.937496,14.375416,30.375321,69.345116,436947,193203476
MT,IQ,2734,2174726.804,0,1,0.536254462,0.536254462,25058.17061,4609.600694,20448.56992,20448.56992,35.937496,14.375416,33.223191,43.679291,436947,37202572
MT,US,7727,2364726.267,0.693147181,2,0.584161557,0.584161557,25058.17061,57466.78711,-32408.6165,32408.6165,35.937496,14.375416,37.09024,-95.712891,436947,323127513
MT,BA,873,2016275.723,0,1,0.611905403,0.611905403,25058.17061,4708.718261,20349.45235,20349.45235,35.937496,14.375416,43.915886,17.679076,436947,3516816
MT,JO,2049,984109.0254,0,1,1.329176101,1.329176101,25058.17061,4087.937517,20970.23309,20970.23309,35.937496,14.375416,30.585164,36.238414,436947,9455802
MT,TZ,5326,856020.2443,0.693147181,2,1.600285082,1.600285082,25058.17061,879.193814,24178.9768,24178.9768,35.937496,14.375416,-6.369028,34.888822,436947,55572201
MT,GH,3725,888237.1194,1.098612289,3,1.640360233,1.640360233,25058.17061,1513.461034,23544.70958,23544.70958,35.937496,14.375416,7.946527,-1.023194,436947,28206728
MT,AF,4910,628122.8805,0,1,1.778176974,1.778176974,25058.17061,561.7787463,24496.39186,24496.39186,35.937496,14.375416,33.93911,67.709953,436947,34656032
MT,UG,4388,941494.2178,2.302585093,10,1.810830623,1.810830623,25058.17061,615.3088032,24442.86181,24442.86181,35.937496,14.375416,1.373333,32.290275,436947,41487965
MT,KE,4700,958584.7133,2.63905733,14,1.856755253,1.856755253,25058.17061,1455.359765,23602.81085,23602.81085,35.937496,14.375416,-0.023559,37.906193,436947,48461567
MT,LB,1937,699524.8528,2.079441542,8,2.06551042,2.06551042,25058.17061,7914.004677,17144.16593,17144.16593,35.937496,14.375416,33.854721,35.862285,436947,6006668
MT,MX,10718,485119.9217,0.693147181,2,2.168182986,2.168182986,25058.17061,8201.306253,16856.86436,16856.86436,35.937496,14.375416,23.634501,-102.552784,436947,127540423
MT,SN,4005,419828.4293,0.693147181,2,2.312732982,2.312732982,25058.17061,958.0737379,24100.09687,24100.09687,35.937496,14.375416,14.497401,-14.452362,436947,15411614
MT,MM,8219,342077.9973,0,1,2.385874017,2.385874017,25058.17061,1275.017608,23783.153,23783.153,35.937496,14.375416,21.913965,95.956223,436947,52885223
MT,VN,9490,449760.4105,1.609437912,5,2.417917492,2.417917492,25058.17061,2185.690282,22872.48033,22872.48033,35.937496,14.375416,14.058324,108.277199,436947,92701100
MT,TG,3585,258599.76,0,1,2.665631252,2.665631252,25058.17061,578.4616936,24479.70892,24479.70892,35.937496,14.375416,8.619543,0.824782,436947,7606374
MT,MG,6929,226564.5391,0,1,2.797882945,2.797882945,25058.17061,401.3188701,24656.85174,24656.85174,35.937496,14.375416,-18.766947,46.869107,436947,24894551
MT,CO,9585,231397.0895,0.693147181,2,2.908443871,2.908443871,25058.17061,5805.605335,19252.56528,19252.56528,35.937496,14.375416,4.570868,-74.297333,436947,48653419
MT,PH,10511,408626.0226,3.688879454,40,2.908831097,2.908831097,25058.17061,2951.071929,22107.09868,22107.09868,35.937496,14.375416,12.879721,121.774017,436947,103320222
MT,AM,2650,181984.9878,0,1,3.016988592,3.016988592,25058.17061,3606.152057,21452.01855,21452.01855,35.937496,14.375416,40.069099,45.038189,436947,2924816
MT,GE,2679,226435.5153,1.791759469,6,3.13880508,3.13880508,25058.17061,3853.649904,21204.52071,21204.52071,35.937496,14.375416,42.315407,43.356892,436947,3719300
MT,SL,4189,184168.8178,1.609437912,5,3.310779687,3.310779687,25058.17061,496.0494634,24562.12115,24562.12115,35.937496,14.375416,8.460555,-11.779889,436947,7396190
MT,LR,4205,114013.8711,0,1,3.484592674,3.484592674,25058.17061,455.3707414,24602.79987,24602.79987,35.937496,14.375416,6.428055,-9.429499,436947,4613823
MT,TJ,4755,168806.1218,2.302585093,10,3.529547981,3.529547981,25058.17061,795.8438644,24262.32675,24262.32675,35.937496,14.375416,38.861034,71.276093,436947,8734951
MT,KG,5131,100953.4418,0.693147181,2,3.737919669,3.737919669,25058.17061,1077.036174,23981.13444,23981.13444,35.937496,14.375416,41.20438,74.766098,436947,6082700
MT,PE,10920,116426.8576,2.772588722,16,3.990314816,3.990314816,25058.17061,6045.650077,19012.52053,19012.52053,35.937496,14.375416,-9.189967,-75.015152,436947,31773839
MT,GT,10357,67547.61253,1.098612289,3,4.216766246,4.216766246,25058.17061,4146.744129,20911.42648,20911.42648,35.937496,14.375416,15.783471,-90.230759,436947,16582469
MT,EC,10277,67786.66955,1.386294361,4,4.267879864,4.267879864,25058.17061,5968.984138,19089.18647,19089.18647,35.937496,14.375416,-1.831239,-78.183406,436947,16385068
MT,KH,9307,79511.66574,3.496507561,33,4.509185838,4.509185838,25058.17061,1269.907238,23788.26337,23788.26337,35.937496,14.375416,12.565679,104.990963,436947,15762370
MT,BO,10392,44052.83792,1.791759469,6,4.775875509,4.775875509,25058.17061,3104.956089,21953.21452,21953.21452,35.937496,14.375416,-16.290154,-63.588653,436947,10887882
MT,HN,10122,38864.32488,1.609437912,5,4.866555781,4.866555781,25058.17061,2361.15762,22697.01299,22697.01299,35.937496,14.375416,15.199999,-86.241905,436947,9112867
MT,CR,10127,20694.72905,0,1,5.191033758,5.191033758,25058.17061,11824.6381,13233.53251,13233.53251,35.937496,14.375416,9.748917,-83.753428,436947,4857274
MT,NI,10171,25975.95269,1.609437912,5,5.269461299,5.269461299,25058.17061,2151.382047,22906.78856,22906.78856,35.937496,14.375416,12.865416,-85.207229,436947,6149928
MT,MN,7342,24539.71538,1.386294361,4,5.283952585,5.283952585,25058.17061,3686.451698,21371.71891,21371.71891,35.937496,14.375416,46.862496,103.846656,436947,3027398
MT,PY,10141,28574.54838,2.197224577,9,5.285768737,5.285768737,25058.17061,4080.204644,20977.96597,20977.96597,35.937496,14.375416,-23.442503,-58.443832,436947,6725308
MT,SV,10301,26126.5813,2.079441542,8,5.352958506,5.352958506,25058.17061,4223.584579,20834.58603,20834.58603,35.937496,14.375416,13.794185,-88.89653,436947,6344722
MT,WS,16679,306.4796624,1.098612289,3,9.612202846,9.612202846,25058.17061,4027.76137,21030.40924,21030.40924,35.937496,14.375416,-13.759029,-172.104629,436947,195125
MU,MG,1072,27370371.53,0,1,-1.996303586,1.996303586,9627.595785,401.3188701,9226.276915,9226.276915,-20.348404,57.552152,-18.766947,46.869107,1263473,24894551
MU,TZ,2513,11118305.07,0,1,-1.095435344,1.095435344,9627.595785,879.193814,8748.401971,8748.401971,-20.348404,57.552152,-6.369028,34.888822,1263473,55572201
MU,ID,5522,10819463.86,0.693147181,2,-0.936522892,0.936522892,9627.595785,3570.294888,6057.300897,6057.300897,-20.348404,57.552152,-0.789275,113.921327,1263473,261115456
MU,PK,6125,6506818.837,1.098612289,3,-0.351006992,0.351006992,9627.595785,1468.192946,8159.402839,8159.402839,-20.348404,57.552152,30.375321,69.345116,1263473,193203476
MU,NG,6604,5388161.324,0.693147181,2,-0.23938037,0.23938037,9627.595785,2177.98517,7449.610615,7449.610615,-20.348404,57.552152,9.081999,8.675277,1263473,185989640
MU,UG,3531,4204289.988,1.098612289,3,0.085738258,0.085738258,9627.595785,615.3088032,9012.286982,9012.286982,-20.348404,57.552152,1.373333,32.290275,1263473,41487965
MU,ZW,2825,2556885.749,0,1,0.374367498,0.374367498,9627.595785,1008.597331,8618.998454,8618.998454,-20.348404,57.552152,-19.015438,29.154857,1263473,16150362
MU,YE,4167,2007148.764,0,1,0.616442322,0.616442322,9627.595785,990.334774,8637.261011,8637.261011,-20.348404,57.552152,15.552727,48.516388,1263473,27584213
MU,PH,7889,2097526.151,1.098612289,3,0.78108506,0.78108506,9627.595785,2951.071929,6676.523856,6676.523856,-20.348404,57.552152,12.879721,121.774017,1263473,103320222
MU,RW,3654,1127753.885,0,1,1.19292957,1.19292957,9627.595785,702.8356016,8924.760183,8924.760183,-20.348404,57.552152,-1.940278,29.873888,1263473,11917508
MU,GH,6867,755761.1818,0,1,1.593187361,1.593187361,9627.595785,1513.461034,8114.134751,8114.134751,-20.348404,57.552152,7.946527,-1.023194,1263473,28206728
MU,MX,17581,521346.7503,0,1,1.964497423,1.964497423,9627.595785,8201.306253,1426.289532,1426.289532,-20.348404,57.552152,23.634501,-102.552784,1263473,127540423
MU,AZ,6726,272648.5753,0,1,2.612729095,2.612729095,9627.595785,3876.936433,5750.659352,5750.659352,-20.348404,57.552152,40.143105,47.576927,1263473,9762274
MU,TJ,6559,256537.6883,0,1,2.673637204,2.673637204,9627.595785,795.8438644,8831.751921,8831.751921,-20.348404,57.552152,38.861034,71.276093,1263473,8734951
MU,SL,8360,133709.2553,0,1,3.325245085,3.325245085,9627.595785,496.0494634,9131.546322,9131.546322,-20.348404,57.552152,8.460555,-11.779889,1263473,7396190
MU,EC,14744,95232.14563,0,1,3.664595242,3.664595242,9627.595785,5968.984138,3658.611647,3658.611647,-20.348404,57.552152,-1.831239,-78.183406,1263473,16385068
MU,LR,8018,90676.50896,0,1,3.713614464,3.713614464,9627.595785,455.3707414,9172.225044,9172.225044,-20.348404,57.552152,6.428055,-9.429499,1263473,4613823
MU,GT,16579,76225.18667,0.693147181,2,4.018887166,4.018887166,9627.595785,4146.744129,5480.851656,5480.851656,-20.348404,57.552152,15.783471,-90.230759,1263473,16582469
MU,AL,7832,59241.32195,0,1,4.139293486,4.139293486,9627.595785,4146.89625,5480.699535,5480.699535,-20.348404,57.552152,41.153332,20.168331,1263473,2876101
MU,SV,16416,29747.04816,0.693147181,2,4.959849202,4.959849202,9627.595785,4223.584579,5404.011206,5404.011206,-20.348404,57.552152,13.794185,-88.89653,1263473,6344722
MU,SR,12606,4439.477722,0,1,6.730376051,6.730376051,9627.595785,6484.432731,3143.163054,3143.163054,-20.348404,57.552152,3.919305,-56.027783,1263473,558368
MV,KE,4045,1236541.108,0,1,1.100839458,1.100839458,8601.632488,1455.359765,7146.272723,7146.272723,3.202778,73.22068,-0.023559,37.906193,417492,48461567
MW,KE,1385,457061123.7,1.386294361,4,-4.548326985,4.548326985,300.7948251,1455.359765,-1154.56494,1154.56494,-13.254308,34.301525,-0.023559,37.906193,18091575,48461567
MW,UG,1465,349722247.4,0.693147181,2,-4.412315431,4.412315431,300.7948251,615.3088032,-314.5139781,314.5139781,-13.254308,34.301525,1.373333,32.290275,18091575,41487965
MW,NG,3967,213816260.5,0,1,-4.051959539,4.051959539,300.7948251,2177.98517,-1877.190345,1877.190345,-13.254308,34.301525,9.081999,8.675277,18091575,185989640
MW,MG,1597,176591925.7,0,1,-3.860684054,3.860684054,300.7948251,401.3188701,-100.524045,100.524045,-13.254308,34.301525,-18.766947,46.869107,18091575,24894551
MW,PK,6614,79902971.68,0,1,-3.067655533,3.067655533,300.7948251,1468.192946,-1167.398121,1167.398121,-13.254308,34.301525,30.375321,69.345116,18091575,193203476
MW,PH,10072,18425966.34,2.397895273,11,-1.14511275,1.14511275,300.7948251,2951.071929,-2650.277104,2650.277104,-13.254308,34.301525,12.879721,121.774017,18091575,103320222
MW,US,12690,36301708.97,6.350885717,573,-1.072328982,1.072328982,300.7948251,57466.78711,-57165.99228,57165.99228,-13.254308,34.301525,37.09024,-95.712891,18091575,323127513
MW,TG,4169,7917539.929,0,1,-0.755923031,0.755923031,300.7948251,578.4616936,-277.6668685,277.6668685,-13.254308,34.301525,8.619543,0.824782,18091575,7606374
MW,CO,12047,6065015.581,0,1,-0.4893796,0.4893796,300.7948251,5805.605335,-5504.81051,5504.81051,-13.254308,34.301525,4.570868,-74.297333,18091575,48653419
MW,KH,8293,4146432.157,0,1,-0.109090732,0.109090732,300.7948251,1269.907238,-969.1124129,969.1124129,-13.254308,34.301525,12.565679,104.990963,18091575,15762370
MW,PE,11868,4081229.266,0,1,-0.093240722,0.093240722,300.7948251,6045.650077,-5744.855252,5744.855252,-13.254308,34.301525,-9.189967,-75.015152,18091575,31773839
MW,LA,8281,1783001.381,0,1,0.734859398,0.734859398,300.7948251,2353.152875,-2052.35805,2052.35805,-13.254308,34.301525,19.85627,102.495496,18091575,6758353
MW,HT,12122,1335521.335,0,1,1.023835783,1.023835783,300.7948251,739.5954363,-438.8006112,438.8006112,-13.254308,34.301525,18.971187,-72.285215,18091575,10847334
MW,SV,13839,599348.684,0,1,1.825069252,1.825069252,300.7948251,4223.584579,-3922.789754,3922.789754,-13.254308,34.301525,13.794185,-88.89653,18091575,6344722
MX,US,3024,4506695520,9.364262454,11664,-5.321379627,5.321379627,8201.306253,57466.78711,-49265.48086,49265.48086,23.634501,-102.552784,37.09024,-95.712891,127540423,323127513
MX,HN,1390,601552151.5,2.772588722,16,-4.559690453,4.559690453,8201.306253,2361.15762,5840.148633,5840.148633,23.634501,-102.552784,15.199999,-86.241905,127540423,9112867
MX,SV,1236,529692116.6,4.418840608,83,-4.119760448,4.119760448,8201.306253,4223.584579,3977.721674,3977.721674,23.634501,-102.552784,13.794185,-88.89653,127540423,6344722
MX,NI,1595,308316317.1,3.713572067,41,-3.712559605,3.712559605,8201.306253,2151.382047,6049.924206,6049.924206,23.634501,-102.552784,12.865416,-85.207229,127540423,6149928
MX,HT,2817,174340052.2,1.609437912,5,-3.542130482,3.542130482,8201.306253,739.5954363,7461.710817,7461.710817,23.634501,-102.552784,18.971187,-72.285215,127540423,10847334
MX,NG,11074,193431664.3,2.302585093,10,-3.514380743,3.514380743,8201.306253,2177.98517,6023.321083,6023.321083,23.634501,-102.552784,9.081999,8.675277,127540423,185989640
MX,PE,4261,223200146.5,4.219507705,68,-3.29339756,3.29339756,8201.306253,6045.650077,2155.656176,2155.656176,23.634501,-102.552784,-9.189967,-75.015152,127540423,31773839
MX,PA,2415,88219031.96,0,1,-3.16666521,3.16666521,8201.306253,13680.23601,-5478.929757,5478.929757,23.634501,-102.552784,8.537981,-80.782127,127540423,4034119
MX,PK,14098,123978899.3,3.555348061,35,-2.831600067,2.831600067,8201.306253,1468.192946,6733.113307,6733.113307,23.634501,-102.552784,30.375321,69.345116,127540423,193203476
MX,TR,11801,72819088.21,1.386294361,4,-2.711487975,2.711487975,8201.306253,10787.60934,-2586.303087,2586.303087,23.634501,-102.552784,38.963745,35.243322,127540423,79512426
MX,CD,12715,62113973.96,1.098612289,3,-2.6071273,2.6071273,8201.306253,444.5053168,7756.800936,7756.800936,23.634501,-102.552784,-4.038333,21.758664,127540423,78736153
MX,UA,10834,48902102.41,1.386294361,4,-2.313330243,2.313330243,8201.306253,2185.728031,6015.578222,6015.578222,23.634501,-102.552784,48.379433,31.16558,127540423,45004645
MX,VN,15607,48539341.45,2.302585093,10,-2.131831082,2.131831082,8201.306253,2185.690282,6015.615971,6015.615971,23.634501,-102.552784,14.058324,108.277199,127540423,92701100
MX,BZ,1178,33726315.49,0.693147181,2,-2.073454579,2.073454579,8201.306253,4810.565902,3390.740351,3390.740351,23.634501,-102.552784,17.189877,-88.49765,127540423,366954
MX,MM,15708,27336342.54,0,1,-1.995059534,1.995059534,8201.306253,1275.017608,6926.288645,6926.288645,23.634501,-102.552784,21.913965,95.956223,127540423,52885223
MX,BO,5215,51060214.27,3.401197382,30,-1.973775882,1.973775882,8201.306253,3104.956089,5096.350164,5096.350164,23.634501,-102.552784,-16.290154,-63.588653,127540423,10887882
MX,PH,14240,64985012.24,5.241747015,189,-1.865306539,1.865306539,8201.306253,2951.071929,5250.234324,5250.234324,23.634501,-102.552784,12.879721,121.774017,127540423,103320222
MX,IQ,12998,28084568.37,1.945910149,7,-1.652428661,1.652428661,8201.306253,4609.600694,3591.705559,3591.705559,23.634501,-102.552784,33.223191,43.679291,127540423,37202572
MX,TZ,15281,30353019.4,2.48490665,12,-1.627719676,1.627719676,8201.306253,879.193814,7322.112439,7322.112439,23.634501,-102.552784,-6.369028,34.888822,127540423,55572201
MX,ML,9676,24513428.16,1.386294361,4,-1.622730909,1.622730909,8201.306253,780.5071109,7420.799142,7420.799142,23.634501,-102.552784,17.570692,-3.996166,127540423,17994837
MX,GH,10786,30922865.52,2.63905733,14,-1.617037981,1.617037981,8201.306253,1513.461034,6687.845219,6687.845219,23.634501,-102.552784,7.946527,-1.023194,127540423,28206728
MX,BF,10341,22239168.32,1.098612289,3,-1.580011385,1.580011385,8201.306253,649.7304837,7551.575769,7551.575769,23.634501,-102.552784,12.238333,-1.561593,127540423,18646433
MX,SN,8630,26392126.53,2.197224577,9,-1.542535865,1.542535865,8201.306253,958.0737379,7243.232515,7243.232515,23.634501,-102.552784,14.497401,-14.452362,127540423,15411614
MX,UG,14312,25832672.07,3.044522438,21,-1.360162279,1.360162279,8201.306253,615.3088032,7585.99745,7585.99745,23.634501,-102.552784,1.373333,32.290275,127540423,41487965
MX,CM,12037,20632597.83,1.945910149,7,-1.344080648,1.344080648,8201.306253,1032.648722,7168.657531,7168.657531,23.634501,-102.552784,7.369722,12.354722,127540423,23439189
MX,NP,14803,16868958.9,1.098612289,3,-1.303631494,1.303631494,8201.306253,729.5325011,7471.773752,7471.773752,23.634501,-102.552784,28.394857,84.124008,127540423,28982771
MX,YE,14453,16841952.78,1.945910149,7,-1.141081367,1.141081367,8201.306253,990.334774,7210.971479,7210.971479,23.634501,-102.552784,15.552727,48.516388,127540423,27584213
MX,PY,6692,19153500.93,2.890371758,18,-1.090289334,1.090289334,8201.306253,4080.204644,4121.101609,4121.101609,23.634501,-102.552784,-23.442503,-58.443832,127540423,6725308
MX,MZ,15024,16289713.72,2.079441542,8,-1.082377385,1.082377385,8201.306253,382.0693304,7819.236923,7819.236923,23.634501,-102.552784,-18.665695,35.529562,127540423,28829476
MX,MW,14937,10341831.75,0,1,-1.023039494,1.023039494,8201.306253,300.7948251,7900.511428,7900.511428,23.634501,-102.552784,-13.254308,34.301525,127540423,18091575
MX,ZM,14451,10132924.88,0,1,-1.002632499,1.002632499,8201.306253,1178.387905,7022.918348,7022.918348,23.634501,-102.552784,-13.133897,27.849332,127540423,16591390
MX,BJ,11005,11449568.16,1.386294361,4,-0.861461867,0.861461867,8201.306253,789.4404107,7411.865842,7411.865842,23.634501,-102.552784,9.30769,2.315834,127540423,10872298
MX,MG,16515,11641126.13,1.609437912,5,-0.835666951,0.835666951,8201.306253,401.3188701,7799.987383,7799.987383,23.634501,-102.552784,-18.766947,46.869107,127540423,24894551
MX,ZW,14756,9460036.698,1.386294361,4,-0.670586116,0.670586116,8201.306253,1008.597331,7192.708922,7192.708922,23.634501,-102.552784,-19.015438,29.154857,127540423,16150362
MX,SL,9270,10977323.02,2.708050201,15,-0.568268192,0.568268192,8201.306253,496.0494634,7705.25679,7705.25679,23.634501,-102.552784,8.460555,-11.779889,127540423,7396190
MX,TG,10852,8237699.746,2.302585093,10,-0.358177597,0.358177597,8201.306253,578.4616936,7622.844559,7622.844559,23.634501,-102.552784,8.619543,0.824782,127540423,7606374
